\ EQUINOX = 'J2000.0'
\ Query
|   ra            |   dec           |
|   double        |   double        |
|   deg           |   deg           |
 089.4371454786600 -65.5918607133400
 288.0533538135983 +13.9634075306033
 074.7978676826200 -70.3701266335800
 259.45942         -37.77336        
 095.5549693844200 +14.6781266218100
 292.73567         +19.80458        
 010.09715565000   +40.55652406000  
 011.8994984718667 -73.2297769091317
 185.00092         -64.31722        
 014.3927516485954 -73.4422419193828
 089.4999900117500 -68.4499268611100
 084.0048399062900 -67.4313934283600
 337.2430067259900 +50.9631362116500
 079.6620407368800 -69.5879438662700
 017.1552560508400 -73.7031591550900
 265.43025         -30.13247        
 083.8095659062100 -70.1520008925300
 072.3043936730700 -70.1556571378800
 352.14958         +14.72083        
 019.7007707848400 +58.5274545293100
 016.0402788343300 -73.3376297802500
 015.9745499098300 -72.5836073011600
 106.4831870316600 -13.3978613601000
 018.7677783049700 -72.5765089654000
 023.3611349165600 +30.5201175659700
 085.0138995729900 -71.0360402407000
 080.5403043156900 -65.9522643787400
 143.2809992179000 -55.8499688016800
 011.3328399178100 -73.5653698229500
 143.8339634350700 -57.0578053643100
 016.0064801491400 -72.7511655097000
 010.1035614219800 +40.5346736464000
 010.77703876000   +41.63686399000  
 247.57125         -48.66228        
 153.5371068847700 -59.8504503658500
 010.0874067520200 +40.4877389024100
 003.5209903810600 -73.9051547621800
 015.4562139145900 -72.0959111816100
 080.6017672057000 -66.7264195206400
 006.4686775942600 -72.0922497080900
 073.5538919327600 -67.8250851416200
 226.7576335719100 -58.2822542374900
 013.1482557672250 -72.9891508936992
 012.1360785276600 -73.5095522809300
 080.3668479038900 -68.0927721198500
 110.6990830586100 -26.7145609049800
 081.3497675178400 -62.6026476599800
 103.6628481497600 -10.9129523959100
 010.7112148345600 -73.5050200228500
 083.3413611826400 -68.5900182906100
 008.4078737020200 -73.5276414107500
 141.6573173807000 -54.4981335592900
 323.7178666392700 +55.0790613492356
 010.3542594362900 -73.6759896574300
 258.13904         -45.78225        
 081.7988670015496 -69.6797234665236
 320.1718939024504 +54.2889877786122
 281.5603799041999 -36.7464791464247
 231.0210036557000 -56.9284284968200
 011.4210723832700 +41.7472189459600
 011.3125251037900 +41.7674229143100
 011.0116129998200 +41.7868415333700
 120.1143243111100 -33.3198070518700
 289.1197004430962 +20.4952474526458
 013.9041691972900 -73.1064126012600
 012.8474959913100 -72.5782486274600
 014.7903692465400 -72.0099440262600
 012.9947441335700 -72.8621423647200
 083.5954793904800 -62.5108096618600
 013.2008211365100 -73.3780625428900
 280.31567         -02.19233        
 009.81317089000   +40.79310889000  
 017.2176494789100 -71.4637936151400
 015.5743740488000 -71.2816091285900
 077.7069502210100 -66.8542540262400
 010.1590546776000 -74.0522797451000
 300.3646770955387 +32.8033338400203
 023.5145750056600 +30.8244866409400
 073.5573948367200 -68.0348615281600
 079.9352358595300 -65.4176695077600
 103.2018777862600 -03.5464376989000
 204.9641187480600 -64.2384462746700
 015.0129953672700 -72.9662148833600
 265.90204         -26.21511        
 080.9032210156100 -66.9603036787700
 016.16454         -72.03172        
 113.9309019427200 -31.5404888678100
 083.4768503834900 -70.0486312027000
 247.2388515236900 -64.9197854012700
 011.410238        +41.903642       
 010.6461624070600 +41.6681402151300
 012.7509188477500 -72.3126758176900
 083.2781404244200 -68.7574392959300
 011.05649357000   +41.24512459000  
 011.46262014000   +41.89525317000  
 012.1243492157100 -73.2124032060000
 297.1585971420467 +29.8332236647658
 015.3449653693100 -71.3087571439400
 070.6583414078300 -68.5164620960500
 014.1578837052600 -72.9084434956900
 010.3241797734300 +41.7402728631100
 097.7726759597300 -02.1467932104400
 008.9091635384900 -71.9173819248600
 064.9452431106000 +48.9532715923600
 005.9212775696700 -73.4383988830600
 292.8147750579100 +19.0117771101900
 009.1854600924800 +62.2742369074400
 231.7487420034500 -56.5713494132200
 281.0942951014100 -02.1127989485000
 073.4426866698000 +04.9105996584800
 013.7153222232500 -73.6270470641600
 010.1057298775900 +41.0703119061500
 012.7887353835558 -72.4666698130125
 195.3957615595900 -63.3728332462800
 279.9804254473471 -16.3488063264742
 004.3892533209900 -73.0667956477200
 084.4575124833900 -70.1713992187100
 013.0744614812300 -71.7039805864900
 017.8212936558700 -71.5492525369600
 012.6443397724600 -72.6546019681100
 083.8091135350000 -70.1044791019300
 019.2070902805800 -71.4345283033600
 012.3033278345300 -73.3753761075500
 262.6017978344099 -30.5349357897600
 294.1511226341513 +23.8251239419664
 015.2087594272000 -72.4474088162700
 076.6148961819000 -71.7743026437800
 078.3071203189500 -66.1711924711100
 010.1494348647700 +40.9371875259100
 016.6385002073900 -72.2028831758700
 296.6466170758400 +22.8897815950400
 086.0109737507500 -68.8207846507800
 072.9839018540200 -69.3435261710000
 009.78101519000   +40.58243501000  
 097.4247868627600 -70.5902043481500
 047.1307478642800 +58.4915759109361
 075.2587937177500 -69.0936122209100
 078.7934451508000 -69.3828086334700
 087.0529078037600 -66.9463294235700
 265.2445504976358 -28.1404565142094
 016.0013148272400 -72.2332954433100
 017.9923892580300 -72.1309696907600
 269.1080154855999 -23.2250714754300
 077.2618808221600 -74.6674528434800
 013.9361860403700 -73.3650908563400
 086.5771477062500 -66.3003477755700
 081.4964856406500 -69.8206120598675
 083.8033579363000 -65.3022115689800
 076.8883877480400 -70.2280659510800
 181.1102106311300 -63.5506115987300
 013.8644791850900 -72.5908924775000
 083.6825965619800 -74.0112253561600
 081.4691617022400 -70.0917727874100
 267.2267666720799 -20.5713168992900
 011.10239235000   +41.31453453000  
 013.4922080073400 -72.7040390147300
 086.0879330555400 -68.5493763277700
 122.9382108810400 -44.1721123559900
 017.7433745295000 -72.5341454929900
 076.4854188060100 -64.6575716785300
 011.3510523373300 +41.7350812045700
 011.4923650793600 +41.9420424596500
 117.5130249819000 -28.2551580272500
 011.5146492635800 +41.2198430474400
 324.1048752168287 +52.8372949119408
 010.4688778708300 -73.4238545705400
 137.5324238461400 -49.7274715981400
 203.4557149743300 -63.5868829405200
 012.2680682659700 -73.0327882798100
 010.9511078609475 -72.6655903299683
 292.1341618755841 +10.8035300779847
 011.61498894000   +42.14563890000  
 083.5744444260400 -67.2511662392300
 081.1230698143500 -71.6680569061200
 013.5493971583800 -72.4517174807800
 012.3748532152367 -73.1549490488858
 263.4200477602600 -26.4777333474900
 079.0731150820900 -65.6620519982400
 079.8771036422600 -68.6860340627000
 078.4600045480600 -70.4345122931000
 023.3792826188700 +30.5287325260700
 014.5502149632288 +64.7521165501706
 081.9573592740900 -66.6393004778300
 093.0962006929200 -68.1675234319600
 183.4548212684912 -66.0965068867150
 066.0147959623900 -69.7599146166200
 341.5715773989313 +59.0953302386633
 072.7705124246000 -67.3641277627800
 016.0394642104400 -72.9417989497700
 083.5392722924200 -66.8120326244900
 016.8266908252700 -73.3457362189200
 100.2371823436017 +24.7609075165433
 073.04546         -69.91575        
 073.3064232557700 -69.6523106108800
 015.6117062991700 -71.7413680240400
 075.0599444132300 -68.9089681462300
 017.8376494851800 -72.7718034709300
 013.1438759529000 -72.9701642112200
 112.8105197027292 -29.3008623787061
 084.3237042049700 -68.6712039484800
 016.8099738357400 -71.9196479025000
 011.43225988000   +41.78953398000  
 017.7842184778900 -71.6028926010000
 075.9223164650700 -70.6519280737500
 242.68508         -52.64953        
 079.7602241128871 -70.2253796490050
 084.8932447105700 -71.1399035005600
 013.7846334034700 -73.0125731972100
 084.5292432005400 -66.7851430843200
 087.2330383326600 -66.8825698836800
 077.4487426291800 -68.9455463497400
 015.8219289815725 -72.7973605052175
 017.07154         -72.88536        
 110.5805858430200 -15.7488412338700
 018.6179650715500 -73.4095704896600
 010.7395538132300 -73.1207283895500
 085.6979699993000 -67.2326337153100
 014.7600887706000 -72.7268356650700
 083.3766489605300 -64.5728921372200
 010.0891825252542 +40.6765276447961
 011.6245537857200 +63.5432765455000
 010.39205541000   +40.65539353000  
 204.0262203070800 -62.3824850711400
 015.6906055220000 -73.3608742905400
 024.0581362636100 -73.7786194234400
 008.3108198573500 -73.2003960611200
 012.6123773739800 -72.9800489908000
 288.5664938579321 +14.4776836997792
 233.0458610376300 -53.1019654690000
 315.6571432935259 +46.3744160507250
 253.4728684926829 -64.7898330075439
 083.3475342237500 -71.6295268203300
 089.1598161111400 -66.0507418283100
 153.7901303901700 -58.0253273946600
 106.7120742873300 -14.0234074379100
 279.9990201372400 -07.3178989074700
 085.3513145701300 -70.2966062508900
 010.13294077000   +41.16496979000  
 012.3822149292100 -73.1324946698900
 083.1463413335200 +33.3648201676500
 019.3570000891500 -73.1575645534300
 015.5257045492800 -73.4901526074100
 012.3691475359600 -73.4041978863800
 080.9295324297000 -66.5372831689900
 014.2808746871900 -73.6416114344300
 295.2518027071975 +26.0503246858242
 082.7948880628900 -71.8161443613000
 014.9943351188500 -72.0427109683200
 084.0830506822200 -70.3576624115400
 082.22062         -65.99439        
 082.5785996468300 -66.6730815682400
 176.13050         -67.30775        
 260.2128183216800 -42.1278626925500
 077.3240529654400 -68.6525647538600
 256.14096         -43.29825        
 076.8711087865542 -68.0374482958889
 015.8801135054100 -73.5920377680500
 222.9640361461800 -58.9943786904600
 175.6368655747400 -65.2163633726900
 267.2793949512899 -23.1218472696800
 009.7436335059700 -73.8088687970300
 226.64449600      -58.39946000     
 008.0604867200400 -73.9495839303100
 285.2273885888000 -25.5477522056200
 016.3772975372700 -72.3989833378900
 079.3605795508800 -69.3352056820900
 005.9208739620400 -73.7639771440000
 128.5864782276500 -46.2242258167400
 083.9860051364800 -70.0809234540300
 012.8551048912621 -73.2411010235667
 013.6548941991300 -72.0516046568400
 073.3156051045100 -68.9544764958700
 270.97479         -21.96992        
 113.8282249223400 -31.6641827899800
 081.1218407937400 -65.6045558755300
 083.2567539255300 -65.7468886270700
 085.2963271344200 -69.5409505933900
 076.8064476073500 -70.5667656110700
 017.4239058082800 -71.3345056854600
 297.2101644842134 +29.8685532633483
 248.3844252150963 -48.0175958671142
 084.6886626109400 -66.6314653205300
 011.7451417899400 -73.2456679942700
 242.26721         -52.29303        
 011.0659324612600 +41.8014224123300
 122.5608268924100 -32.8920566181900
 000.48783         -15.51572        
 077.19275         -68.76103        
 258.9842372037208 -39.3161240229386
 010.96517664000   +42.02212552000  
 010.5288231358900 +40.8079790953000
 149.83821         +30.74925        
 017.9113385569800 -72.9085900413700
 078.4080711904246 -65.4660532912681
 073.2090131997200 -69.0721501756900
 121.3219847207600 -37.5802046246800
 015.7959659327400 -72.9293949099200
 222.6262348674900 -67.4976223242500
 080.8881323956300 -69.7276659277800
 010.75938184000   +41.61785933000  
 011.42357497000   +41.70590000000  
 012.6042589622800 -73.3736031670600
 173.3241576531000 -63.2424068877500
 012.7964010426000 -72.9958843985400
 013.9689049167800 -73.5758951861200
 234.34100         -55.21108        
 086.701294        -69.197586       
 012.2747650045800 -73.1737700499400
 010.46787226000   +40.70164362000  
 292.3841163648396 +18.9187853752786
 073.7762778188800 -67.4758147483500
 075.7971627836700 -67.1040308526400
 075.2384061117300 -70.1423843225700
 068.6921549640900 +49.4226520476300
 083.3490131235600 -66.7437963168200
 149.84958         +30.74367        
 012.6229738297400 -72.7088958164900
 016.8394641388000 -71.7626985376400
 086.0042316459900 -71.0007461862700
 011.5381960969300 +41.8848316692400
 258.4033266024092 -46.9538585778389
 013.2733167901300 -73.0725821396800
 089.2676453166000 -64.5474783890100
 102.8510904846100 -04.4308061710300
 103.1000051644000 +02.7070791647600
 011.23371773000   +42.13377575000  
 302.0444240739141 +31.1421037760942
 313.1952796783379 +49.2062359452742
 010.8854566848400 +41.3378543183700
 012.8914480294900 -72.9795390227100
 005.7706881427400 -75.2352217305800
 012.1645162975900 -72.8341155762700
 085.4923061275800 -70.2214787790800
 270.43329         -22.46681        
 078.8795945668546 -69.3011602131514
 086.7643275607600 -69.0927974508400
 013.1340945464700 -72.5587107443400
 011.0393294686792 +41.6591302915900
 010.14438369000   +41.08041997000  
 264.3872429285083 -28.8272338144072
 129.26813         -44.10567        
 268.15892         -26.32869        
 015.6792523052700 -72.9890153074100
 064.9276839429100 +50.1240099120500
 300.8084974349413 +30.7858987427800
 079.9355629430800 -69.7761734064900
 290.1125306647041 +13.5891744500694
 334.8334270618192 +59.0255635603864
 011.2209786598000 -73.2672024830900
 313.5971529890991 +43.8589724441908
 010.4636763519800 +41.5633481565000
 080.4511152319700 -70.5072056068000
 010.2399826051400 +41.2888114458400
 085.0431428162900 -65.5806937179500
 013.8850651900600 -72.7827746959900
 017.0630823269800 -74.4156527823000
 013.5305324119500 -73.6069037372400
 158.5469919336300 -60.2273272457800
 017.9672210309600 -72.6640274636700
 017.2095589378100 -71.3759108708300
 007.4941203221100 +60.2119625811500
 352.6185455447546 +63.3783317327497
 108.2986473101900 -18.7307507068400
 245.6057102755996 -49.2457991969847
 103.0045999049500 -12.7620710151200
 102.1215743858300 -10.2382322643300
 012.9732556570800 -73.1004597649800
 076.8905203590000 -70.8063443597400
 016.9612708178200 -71.7641644379900
 017.4934910487700 -73.6963087475100
 010.6549885938400 +41.1200838667300
 247.9885170534754 -48.7632200877722
 077.45892         -68.52164        
 193.3016385456600 -67.9642637730100
 010.34560864000   +41.31407576000  
 089.1432045588096 +16.2979121044094
 219.7827189729000 -59.8359198465200
 015.2799232226400 -73.3987945086700
 083.6500660503000 -71.4604186606900
 014.1631641479200 -72.5651682938600
 210.01567         -62.62644        
 300.2556472342499 +30.1881062935200
 012.8745857203900 -72.7495700857800
 079.0818101170700 -69.3056216372800
 012.5046159097700 -73.2451772442700
 018.5664367038500 -72.5183243762600
 015.1103534126500 -73.0919796043600
 013.9593281038800 -72.5219266094400
 269.00817         -25.26247        
 010.63900716000   +40.97777200000  
 021.6341636776200 -70.9563669365300
 012.2059774103300 -73.0533980510100
 019.1641347931500 -73.7961394376000
 084.0972516435100 -67.6469016487900
 016.2660587947200 -72.8647194769500
 015.4048955459900 -73.6087114678800
 073.5905192841300 -69.2283793218300
 017.2312242293500 -71.6220871747000
 278.0344344881100 +49.3977920201900
 085.5329732396700 -69.0053472946300
 018.8881032823500 -71.5996028382400
 010.1653497387300 -74.2980066352900
 012.3888455293100 -73.1092486002500
 010.5258290405000 -73.2993020645300
 112.0724684120854 -32.7626706549975
 278.5358379284700 -14.7148778383900
 009.3880699271800 -73.9847264077300
 016.9644222898000 -72.9576562072800
 081.8569127063900 -65.3511971655100
 077.0830763650000 -66.2159700470600
 132.8901955562200 -48.3252323621900
 330.9853878433971 +57.8566901229175
 075.8775510129200 -68.0006427071700
 085.8820347579000 -66.8796556377400
 283.0918010840629 +10.7974352754583
 013.4619400845400 -73.8674730111700
 019.1291310040200 -72.4018549465500
 083.9003186411900 -67.2656652506800
 013.3768266403100 -73.1172981777300
 071.6630171572500 -70.2660052177000
 077.5185019492600 -68.8915119448000
 010.31407410000   +40.64031988000  
 016.8017423613800 -72.5968764437800
 010.1292725121600 +40.5676022123400
 011.0533617680900 -73.0989287246700
 113.7585707851800 -35.9130028062600
 123.9455455086583 -41.3080697031797
 327.0861210451100 +55.6501777720900
 011.5708870357400 -73.3252224865600
 011.4506583561800 +42.2140462461500
 076.6318473227400 +55.3535281050700
 009.0572870772200 -73.9852640530100
 010.11831896000   +40.67034079000  
 087.2132141919300 -69.3869272425400
 071.1960680179300 -70.2308237533600
 300.6907369129500 +23.2761003580600
 261.28596         -35.11939        
 016.0807057878100 -72.4039588740700
 010.81491467000   +41.76344351000  
 164.5195342327192 -60.7076942653906
 010.0830880938500 -73.0145967547000
 199.9223485079099 -66.9252017948700
 076.9976003898200 -71.2859292651800
 083.8374561285400 -70.9905364904200
 017.9434077742500 -71.3047194938400
 248.84637         -47.83711        
 014.35517         -72.74247        
 151.91121         -56.67203        
 352.12579         +14.73250        
 068.8870723124400 -74.5629669586000
 149.88308         +30.74147        
 070.7936662037600 -67.2335846576100
 010.51517         +40.95439        
 289.8224595186758 +14.2176180692861
 015.3186752872300 -71.2892374901200
 141.4627057301300 -51.3167650163300
 269.69871         -27.31839        
 010.53798         +40.81412        
 077.5648557910700 -66.4243353538300
 159.4136473540600 -60.6469964614500
 128.7548396736800 -46.7762138414100
 080.0065700440200 -70.8518374627200
 084.9472859463400 -70.0213272372300
 010.7680002220446 +41.0763183125247
 264.39279         -31.72025        
 017.8652820817400 -71.9566666977100
 011.1696668745025 +41.9032545038572
 016.3120418482900 -73.3945136748600
 149.81975         +30.74536        
 082.3567149898400 -66.2398038272900
 005.6067047816000 -73.7843090902700
 078.0347509152900 -68.5363537285800
 263.9327353609400 -26.2727486020100
 274.3601076043300 -34.1046675616300
 295.0124929584796 +25.6269401781886
 017.9061921377600 -71.7688732933900
 079.2547883133300 -69.5099519042300
 069.6355816087900 -67.6463180369500
 268.667700        -25.577642       
 197.03042         -65.10131        
 014.3432844324600 -72.9975623214000
 019.8380761245800 -73.6858908299100
 078.2367157074100 -69.0286930916800
 010.01230814000   +40.92847830000  
 010.94880         +41.21093        
 014.8038845396400 -72.8169592270600
 014.6944444712800 -74.6945336983600
 012.8585022098000 -72.8461299492300
 010.9278414428400 +41.8574386908800
 015.9178081501400 -72.9321758775100
 195.3373692268300 -62.8901160859300
 075.5969836386100 -70.4231561088700
 016.5100911714400 -72.5869321549400
 013.7999086100600 -73.0337623946600
 012.2974797269000 -74.3189750631500
 335.8642639818900 +58.5333705986100
 010.7366602372000 -73.1221906213900
 337.5119361729583 +58.0103513158089
 142.0167251865700 -57.6889119291700
 083.1576438858700 -70.7939755276700
 137.3661085460800 -50.7309961578900
 010.1389228104583 +40.5300206985859
 243.7281369717100 -53.3384289274800
 016.2386792719400 -73.4137947324200
 013.1354666321100 -72.3298296450500
 295.9541051967879 +27.5984577506581
 292.6860642196458 +19.0159569605275
 010.38987228000   +41.35095116000  
 080.2674077009900 -71.1409474324000
 149.83958         +30.74514        
 322.5104116571912 +53.8831238964944
 010.0661205839454 +40.6568282238086
 009.7431719766100 -73.9951101989800
 011.4153623255200 +41.6951640246800
 011.09439949000   +42.02430327000  
 165.3778764116500 -62.2907945847300
 011.00315525000   +41.77642270000  
 283.8301247222000 -00.3852929369900
 269.0570255997000 -29.6507149124500
 015.9195779972100 -72.6405049987400
 067.7972590208433 +50.1510137173506
 014.5123495679950 -73.8288024249422
 076.6226851193300 -68.9055701720100
 079.7198123943400 -65.2171266953000
 248.59771         -48.28100        
 076.8300031195100 -66.2207518732200
 010.21453667000   +41.23996332000  
 011.1403811191900 -73.5538130892400
 080.1033539971000 -65.4076307874600
 081.4182310353400 -66.9694963249900
 013.0196202819800 -72.4072354099500
 312.1500728368854 +44.0464117156125
 076.8277976808100 -65.4341369654100
 018.6564431371200 -74.3150456777300
 299.6673679285400 +27.6836868814700
 262.0458548642575 -28.1236064387194
 087.0310372771000 -70.4216425247500
 085.1298093584900 -70.3985511909700
 010.24740700000   +41.16941221000  
 293.0474686114417 +21.3980773201928
 087.2014319934900 -67.6255362681300
 010.21386930000   +40.58589771000  
 275.7919348544800 +01.5052994934000
 014.4628254288000 -74.4456166210100
 007.1691092223900 -73.6000803623400
 016.9887620386600 -72.2815903096700
 258.7765205496037 -30.6520687394267
 275.7232090663500 -11.1529812309500
 157.8578520125300 -59.3813558096000
 010.11517         +40.65950        
 268.9154700899399 -23.5435777885400
 078.2669856533400 -68.7715979856900
 077.7512952980900 -70.0001057604300
 009.81496230000   +40.36133681000  
 015.1563313008700 -72.7492206900200
 010.1113840600500 +40.5827328617200
 015.7345027143900 -73.5810156388000
 023.5624931071283 +30.7480385132322
 012.5233094819100 -72.7471129695700
 011.62269436000   +41.96367877000  
 078.2915953094800 +41.9905248225600
 076.3551890228542 -68.8665034536225
 273.8129455136333 -15.2590151150461
 233.1971925214100 -58.6494741086100
 080.9612151201100 -66.4551975143100
 138.2419023347754 -52.7052051138697
 006.3606930826800 -73.8539475120400
 011.7404770828700 -73.3639969777400
 077.8744121300300 -69.6357036977700
 010.4578411773900 -73.2472918848600
 018.1550017336500 -71.4915592668500
 241.18546         -50.79881        
 075.7189193376400 -71.7002961351300
 235.8727691053200 -51.8436088841800
 014.3299987775200 -73.0523622377500
 012.1171255756000 -73.2276183653000
 010.750697        -73.344109       
 084.7072826239200 -70.5425955949300
 232.19388         -57.42447        
 084.2444787401200 -71.0926923854600
 014.2756967919100 -73.4883968563500
 013.0384548260300 -72.2008793417200
 085.0988465695300 -67.4413984043400
 016.9936397197400 -74.2264963640200
 086.8810350733000 -68.7907009675300
 301.8383113667600 +40.1781072925200
 071.1419626225800 -67.0726104960800
 083.7594159766900 -64.8789408875600
 080.9560205688750 -69.2257596756220
 131.4333495969000 -42.6209548264200
 013.7358247231713 -72.6278459161214
 082.1462400455400 -69.8565009091200
 155.21492         -58.73433        
 070.4369678402400 -69.1154236273600
 017.0769065472200 -72.6765858590800
 109.9624482579900 -28.7917436101500
 079.7804810835500 -69.3823376001600
 011.2823178032500 +41.8545493753700
 017.0750388197500 -73.8426640746900
 260.26079         -37.77922        
 012.4719338963500 +60.1273832830900
 076.9482795055100 -66.3779850295300
 074.7513838407800 -68.0527643019000
 013.4224161334483 -72.0129763588028
 235.0826228936400 -57.8076217368200
 010.5110437719400 +40.8654834598600
 076.1315804145800 -69.2136148404800
 078.5621843995600 -69.0387774184100
 086.6473400148300 -69.8277815480100
 007.8207049104100 -74.2469493511900
 179.9011844542500 -63.8797066506900
 080.4184008357600 -70.0336981968300
 076.7558358623200 -66.1826296895900
 268.57162         -25.74758        
 075.4631274321200 -66.1316221450800
 268.94821         -24.55164        
 011.2557137749700 +41.9078185887600
 018.6550573086600 -71.5001676786800
 281.1590583185400 -04.4160908690700
 011.3296348880000 +41.9049535897700
 235.5871607387900 -55.3119275961400
 301.1106718615499 +34.1122742776700
 076.0098910530800 -68.3587707622100
 282.3334316932600 -01.0902095318700
 271.6864182289700 -30.6770850802300
 083.0242820945000 -72.1902158777200
 125.6492449804300 -34.4003195125400
 109.4865919076938 -13.4264441898225
 009.9564338689300 +40.5335397399700
 013.4311251784000 -73.4422710015600
 087.5947568580200 -68.7632812711100
 015.3183892802500 -71.2116975295800
 017.7053994405200 -72.7927230829400
 010.88612553000   +41.88873680000  
 079.4785312729400 -68.4231029973600
 073.856268        -68.541496       
 072.8426547522400 -70.5921456691600
 263.4096150815100 -12.2863471337600
 086.5002131822000 -70.7854167769800
 012.9791148120900 -73.3677904531800
 011.2753017300500 +41.7165663890800
 239.96450         -53.02947        
 015.8980110204100 -72.9523136526400
 012.8587059212000 -72.8884449436500
 258.54967         -38.90494        
 012.8201319236300 -68.9842971184900
 011.1902121811900 -72.7568797127400
 101.0666545351500 +04.4983942780000
 010.2544148661500 +40.5984702448200
 085.0984723311700 -70.4288740657200
 009.74853167000   +40.39786947000  
 014.9171911978300 -73.3705935360900
 248.19533         -49.23439        
 072.9775847768482 -66.0736456483787
 292.8921834092837 +22.2911904412078
 190.2295511886700 -62.9352218329100
 016.1313129376100 -72.6192042759900
 012.3539240112100 -73.5455573489800
 075.6165140384100 -69.2114332025900
 010.7278169438100 +41.0372811952900
 088.0443290001900 -69.6184394745500
 156.9990752634800 -57.1769720751200
 016.4574740300400 -72.3979274122400
 011.7624426968200 -72.9341455925500
 017.0699963672200 -72.8389291205900
 072.1280197134200 -72.4164172724200
 141.3964576926100 -53.4195763221500
 292.9845302608233 +18.5534662686333
 011.3614006482000 -72.4530981215800
 010.7580147677900 +41.0752525010700
 242.72479         -51.66478        
 325.6765623579025 +56.3744212119808
 085.6284306945400 -71.0001228234200
 112.3176374717900 -27.1937494108631
 012.8535713970300 -73.3902745701000
 069.7457159359300 -68.9569022976700
 070.5263186151100 -67.9699039740600
 073.9403850386200 -68.9229785751300
 075.3099509975800 -67.1641206470400
 085.2770051009313 -70.4052239396920
 013.5266387974000 -73.4161799385600
 073.8945149653300 -69.8365190058700
 010.9260746812800 -74.1800289724800
 012.415757        -73.430763       
 265.1878892112899 -26.8150861243700
 074.9933798280900 -66.2112993446700
 011.1051146612900 +41.9860771068600
 078.3251113818700 -69.8790856527200
 009.7867805693300 -72.9776971100200
 017.6802085113700 -71.5692032759600
 251.3392289840258 -40.8167373996333
 223.2352934757300 -59.6557887432100
 123.4106966845800 -42.6992084925900
 013.8038872597100 +64.2607527915300
 075.2298008357300 -66.6373138111000
 084.0074124631200 -62.9264747736500
 299.6711928541837 +28.6617340888797
 007.3249285949100 -74.3289817453500
 233.3540914203700 -56.2258151789100
 012.0106153644000 -72.8574668515700
 094.9777586694500 -68.2492430452300
 075.4231334903100 -68.7323635003100
 010.7112188497900 -74.6355466695200
 224.0511642897400 -30.3758780224100
 078.7038776049100 -68.9338308565400
 012.1963351573463 -73.0933602696922
 250.8116523278800 -52.2741991712400
 011.6152334833600 -72.8992393480600
 168.1092190346900 -60.7074635267500
 079.4396758472500 -64.6379476877300
 018.4519566235000 -72.4098494669400
 079.1640476363900 -64.9774888760200
 018.9555016286600 -70.5457269795000
 018.6776939391900 -71.7387367205900
 086.6669901794500 -69.7618645158600
 326.9826026981400 +54.3494398090700
 014.8293517324500 -72.9280368656900
 014.8492264365800 -73.5379287518600
 011.1078549919400 +41.5456687619300
 117.0332375625900 -34.8901868654900
 010.15312         +40.82039        
 087.6095743928700 -66.8853095324700
 075.1047383417000 -68.7705887373000
 192.6148091372808 -64.3082342554864
 078.0782937010800 -68.8791748557700
 281.30792         -00.37386        
 072.8804578530900 -67.8124705337200
 014.3385128055600 -73.4138164472400
 084.1187927898600 -69.6737384921400
 019.1824313847342 -72.2630913702378
 268.68233         -25.61897        
 084.9584154108800 -67.7553840886100
 012.6012922795000 -72.3367846379200
 215.7568862325087 -63.4226688859456
 079.2561398499600 -69.2540027599200
 082.8997790844300 -64.0011807529200
 017.3360126873000 -73.0722496829400
 013.0543280059300 -73.9434756051200
 012.1996528245700 -72.8832381836200
 074.5633099573900 -68.9711564567700
 009.94650         +40.55222        
 015.2848123297000 -73.7106476578500
 010.7001640207600 -73.8065833076600
 194.8542561775300 -65.4964218121300
 087.4057364258400 -66.3115516722900
 248.41725         -47.66197        
 076.8573324096700 -68.4768486236200
 257.6809719491500 -46.1430873717100
 305.4048170508037 +37.8097656759353
 084.6685032793900 -70.3550063785900
 329.3124235264700 +56.9898655169050
 079.5483816397600 -69.5870923393600
 086.8706354460600 -70.3810586768300
 009.76341240000   +40.79813819000  
 009.9391931134300 -74.2243664190900
 010.8327744425000 -73.2045315966800
 015.2359566414300 -73.5215241971900
 071.3068798566000 -68.9143814736900
 313.5202903203100 +08.5515577642600
 011.5954995252700 -73.3598828634000
 019.6819893214100 -73.6951418461800
 015.4461162304400 -73.1238043671200
 088.1177305418100 -72.0248023178900
 078.9952319714400 -65.2233789154600
 171.4848942546600 -61.5263946759100
 078.7473995742100 -76.1606049347200
 203.91375         -62.99136        
 077.5341966501600 -68.9408157155400
 251.94692         -45.75325        
 015.7385607542900 -73.7670999290100
 113.8534233500700 -31.0749957902100
 090.6011493304100 -69.2539021860100
 085.3720488579700 -69.9174729817200
 016.1255394084800 -72.2295785611500
 014.7344439501200 -73.2512092323600
 082.1881715571158 -70.3708329450392
 078.8282645664000 -69.2255456668800
 359.5749002796100 +61.2210615816200
 249.33529         -47.14897        
 316.2227720157004 +50.4726063979881
 083.1515954928100 -69.9599809445400
 010.8962083517100 +41.2590708039000
 013.42858         -73.45194        
 256.0901030646000 -32.1857417295100
 011.0018623249900 +41.7968537867600
 014.2036490913500 -73.1873806681000
 255.96371         -42.21475        
 012.0247898351900 -75.7879173297400
 084.9591010049400 -70.2239916634000
 009.9275692014400 -74.4657715117600
 086.0986702219800 -71.6219260060400
 010.7541896363700 +41.8761056140800
 015.3290985303800 -72.7924352801300
 290.9264396086300 +32.1322268045800
 010.5933980823600 -73.6635009531000
 016.7215916627871 -72.5846288067078
